From,To,Strength,Technique,Description,Collator,Reference
Lateral hypothalamic area (LHA),Caudoputamen (CP),weak,HRP/WGA,"Case pg427, fig5. Soma notes WGA-HRP inj into depressor sites, core of inj site in LHAp/LHAt/VTA/SN. Terminal notes not specified..",Gully Burns,"Allen GV, Cechetto... - Functional and anatomical organization... (1993) , pp. 421-38"
Medial preoptic area (MPO),Caudoputamen (CP),weak,HRP/WGA,Case table1. Soma notes WGA-HRP inj. Terminal notes not specified..,Gully Burns,"Chiba T, Murata Y. - Afferent and efferent connections of the... (1985) , pp. 261-72"
Medial preoptic nucleus (MPN),Caudoputamen (CP),weak,HRP/WGA,Case table1. Soma notes WGA-HRP inj. Terminal notes not specified..,Gully Burns,"Chiba T, Murata Y. - Afferent and efferent connections of the... (1985) , pp. 261-72"
Mesencephalic reticular nucleus (MRN),Caudoputamen (CP),weak,HRP/WGA,"Case pg527, fig8. Soma notes Only occasional retrogradely labeled neurons observed in CPU.. Terminal notes Case 192 is example in which WGA-HRP inj site centred in MEA & involved little of surrounding cell groups..",Gully Burns,"Steininger TL, Rye... - Afferent projections to the cholinergic... (1992) , pp. 515-43"
Parafascicular nucleus (PF),Caudoputamen (CP),weak,HRP/WGA,"Case pg142, fig3. Soma notes few lightly labeled striatal neurons were consistently seen in sections of anterior 1/2 of caudate/putamen. They were mainly confined to lateral 1/2 & were always widely spaced.. Terminal notes In those five brains for which retrograde labelling is described in detail, the injection (WGA injections) sites were confined almost exclusively to PF..",Gully Burns,"Cornwall J,... - Afferent projections to the... (1988) , pp. 139-50"
Prelimbic area (PL),Caudoputamen (CP),weak,autoradiography,"Case pg53, fig2. Soma notes 3H A.A. inj.. Terminal notes not specified..",Gully Burns,"Beckstead RM. - An autoradiographic examination of... (1979) , pp. 43-62"
Prelimbic area (PL),Caudoputamen (CP),weak,autoradiography,"Case pg62, fig1,2. Soma notes small injs of equal parts of L-[2,3-3H]proline & L-[4,5-3H]leucine ?all injs unilateral & aimed at various small areas of prefrontal cortex (N=38)?pregenual & supragenual injs --ILA/PL & ACA-. Terminal notes both areas project densely to medial (ventricular) 1/3 of CP throughout roscau extent..",Gully Burns,"Beckstead RM. - Convergent prefrontal and nigral... (1979) , pp. 59-64"
Prelimbic area (PL),Caudoputamen (CP),weak,PHAL,"Case pg215, fig4. Soma notes PHA-L inj, {3,4,5,6} caudal/central PL. Terminal notes patchy, specific(dorsomedial).",Gully Burns,"Sesack SR, Deutch... - Topographical organization of the... (1989) , pp. 213-42"
Primary visual area (VISp),Caudoputamen (CP),weak,autoradiography,"Case pg1120, fig1. Soma notes single, small ionophoretic injections (of an equal parts mixture of [3H]leucine/[3H]proline in the visual cortex of six animals ?injections of approximately 1mm diameter involving the striate cortex alone or in combination with 18b/18a. Terminal notes ?led to sparse anterograde labelling throughout regions of the ipsilateral dorsomedial striatum. The region of labelling in the ipsilateral striatum was frequently interspersed with small clusters of more dense label ?topographcically org..",Gully Burns,"Faull RL, Nauta WJ,... - The visual cortico-striato-nigral... (1986) , pp. 1119-32"
Substantia nigra compact part (SNc),Caudoputamen (CP),weak,autoradiography,"Case pg200, fig5. Soma notes 3H A.A. inj into central SNc. Terminal notes throughout dorsal extent of CP, most highly concentrated in zone extending vertically almost throughout dorsoventral diameter of CP.",Gully Burns,"Beckstead RM,... - Efferent connections of the substantia... (1979) , pp. 191-217"
Substantia nigra compact part (SNc),Caudoputamen (CP),weak,autoradiography,"Case pg200, fig6. Soma notes 3H A.A. inj into lateral SNc. Terminal notes lateral part.",Gully Burns,"Beckstead RM,... - Efferent connections of the substantia... (1979) , pp. 191-217"
Ventral tegmental area (VTA),Caudoputamen (CP),weak,autoradiography,"Case pg62, fig1C. Soma notes 3Hproline/3Hlleucine injections. Terminal notes ventromedial half, througout rostrocaudal extent.",Gully Burns,"Beckstead RM. - Convergent prefrontal and nigral... (1979) , pp. 59-64"
Ventral temporal association areas (TEv),Caudoputamen (CP),weak,HRP/WGA,"Case pg113, fig7,8. Soma notes WGA-HRP was deposited in Te2 in 2 cases: (181) the deposit area was located in the central and ventral part of TE2 with a slight involvement of the caudodorsal perirhinal cortex; (188) the deposit area involved the caudal sector of Te2. Terminal notes Slight anterograde labeling appeared ?ipsilaterally in the ?ventral and dorsomedial parts of the CPU.",Gully Burns,"Arnault P, Roger M. - Ventral temporal cortex in the rat:... (1990) , pp. 110-23"
Ventral temporal association areas (TEv),Caudoputamen (CP),weak,HRP/WGA,"Case pg113. Soma notes Large WGA-HRP deposits. Deposits area involved caudal part of Te3, rostral part of Te2 & encroached on dorsal bank of perirhinal cortex?Cases with extension of diffusion area in dorsal perirhinal cortex (cases 88, 89, 90 & 93). Terminal notes slight anterograde labeling appeared in ?ventral & dorsomedial parts of caudal sector of caudate putamen..",Gully Burns,"Arnault P, Roger M. - Ventral temporal cortex in the rat:... (1990) , pp. 110-23"
Anterior cingulate area ventral part (ACAv),Caudoputamen (CP),very weak,autoradiography,"Case pg53, fig5. Soma notes 3H A.A. inj. into posterior ACA. Terminal notes not specified..",Gully Burns,"Beckstead RM. - An autoradiographic examination of... (1979) , pp. 43-62"
Bed nuclei of the stria terminalis anterolateral area (BSTal),Caudoputamen (CP),very weak,PHAL,None provided.,Hong-Wei Dong,Dong H-W & Swanson... - Organization of axonal projections from... (2003)
Medial preoptic area (MPO),Caudoputamen (CP),very weak,HRP/WGA,Case table1. Soma notes No mention of afferent connections from CP Table1: 0 cells labeled in all studies. Terminal notes 7 dor/7 ven cases used to evaluate connx of MP --MPN--. Inj sites (WGA-HRP crystals) localized within MP in several cases but PVH at MP lvl always included in diffusion area. Best Inj: No22 loc in MP with min diff into surr area..,Gully Burns,"Chiba T, Murata Y. - Afferent and efferent connections of the... (1985) , pp. 261-72"
Agranular insular area posterior part (AIp),Caudoputamen (CP),exists,PHAL,Case pg573. Soma notes PHA-L inj. Terminal notes not specified..,Gully Burns,"Gaykema RP, van... - Prefrontal cortical projections to the... (1991) , pp. 563-83"
Basomedial nucleus of the amygdala posterior part (BMAp),Caudoputamen (CP),exists,PHAL,medial strip adjacent to VL along rostrocaudal length; earlier: Kelley et al. Neuroscience 7:615 1982 rat autoradiography and retrograde HRP,Larry Swanson,"Petrovich GD, Risold... - Organization of projections from the... (1996) , pp. 387-420"
Bed nuclei of the stria terminalis anterior division fusiform nucleus (BSTfu),Caudoputamen (CP),fibers of passage,PHAL,"Collator note: Atlas level 17, Swanson 1998. Figure 6E from the paper.",Mihail Bota,"Dong HW, Petrovich... - Basic organization of projections from... (2001) , pp. 430-55"
Bed nuclei of the stria terminalis juxtacapsular nucleus (BSTju),Caudoputamen (CP),exists,PHAL,interesting band dorsal to the FS,Larry Swanson,"Dong H., Petrovich... - Organization of projections from the... (2000) , pp. 1-14"
"Entorhinal area, lateral part (ENTl)",Caudoputamen (CP),exists,PHAL,"earlier: Sorensen & Witter, NL 35:259-641983, rat, guinea pig, cat, autoradiography. Collator note: known projections to HF not listed here.",Larry Swanson,"Swanson L.W., Kohler... - Anatomical evidence for direct... (1986) , pp. 3010-23"
Infralimbic area (ILA),Caudoputamen (CP),exists,PHAL,"Case pg29-30, fig3. Soma notes (PHA-L) Inj site in case R107 involved layers III-VI of rostral IL, & most rostral part of injection may have included few cells in medial orbital cortex. --All labeling similar to case R102, results described are only differences-. Terminal notes Terminal labeling was more dense than ventrally in caudate putamen.",Gully Burns,"Takagishi M, Chiba... - Efferent projections of the infralimbic... (1991) , pp. 26-39"
Orbital area lateral part (ORBl),Caudoputamen (CP),exists,PHAL,"Case pg572-3, fig8. Soma notes PHA-L inj confined to lateral orbital cortex.. Terminal notes labeled fibres enter ant head of CPu & traverse central part of ventral CPu in caudal dirn. Along route, labeled axons run ventrally to FSt, VP, SI & lateral & intermediate aspects of HDB. --label dens based on fig8--.",Gully Burns,"Gaykema RP, van... - Prefrontal cortical projections to the... (1991) , pp. 563-83"
Posterior parietal association areas (PTLp),Caudoputamen (CP),exists,FluoroRuby,"Collator note: fibers shown in the dorsomedial part of the CP. The qualitative strength is not specified in the reference, and it is impossible to evaluate from Fig2. See Fig. 2B, Swanson Atlas Levels 15-16.",Mihail Bota,"Reep R.L., Chandler... - Rat posterior parietal cortex:... (1994) , pp. 67-84"
Primary somatosensory area barrel field (SS-bfd),Caudoputamen (CP),exists,biotinylated dextran amine (BDA),"The BDA and FR injections gave rise to labeling in several intracortical and subcortical targets. Topographically organized fiber complexes were found in the ipsilateral neostriatum and in the thalamic nuclei together with retrogradely labeled cells (Alloway et al., 1999).",Mihail Bota,"Leergard T.B.,... - Three-dimensional topography of... (2000) , pp. 8474-8484"
Retrorubral area (RR),Caudoputamen (CP),exists,fluorescent tracers,"earlier: Nauta et al. Neuroscience 3:385-401, 1978, rat, rat, retrograde HRP; Royce BR 153:465-475, 1978, cat, retrograde HRP. Collator note: label found just lateral to BST around atlas levels 16-18.",Larry Swanson,"Swanson L.W. - The projections of the ventral tegmental... (1982) , pp. 321-53"
Retrosplenial area lateral agranular part (RSPagl),Caudoputamen (CP),exists,PHAL,dorsomedial,Larry Swanson,"Risold P.Y., Swanson... - Evidence for a... (1995) , pp. 3898-902"
Retrosplenial area lateral agranular part (RSPagl),Caudoputamen (CP),exists,PHAL,"ipsilateral; secondary terminal field ventrocaudally. Collator note: only those not listed in Risold & Swanson PNAS 92:3898-3902, 1995 are listed; the current paper illustrates the projections only listed in the Risold et al paper.",Larry Swanson,"Risold P.Y.,... - The structural organization of... (1997) , pp. 197-254"
Retrosplenial area lateral agranular part (RSPagl),Caudoputamen (CP),exists,PHAL,"contralateral, dorsomedial. Collator note: only those not listed in Risold & Swanson PNAS 92:3898-3902, 1995 are listed; the current paper illustrates the projections only listed in the Risold et al paper.",Larry Swanson,"Risold P.Y.,... - The structural organization of... (1997) , pp. 197-254"
Substantia nigra compact part (SNc),Caudoputamen (CP),exists,autoradiography,"Case pg200, fig4. Soma notes 3H A.A. inj into medial part, slight involvement of SNr/VTA. Terminal notes not specified..",Gully Burns,"Beckstead RM,... - Efferent connections of the substantia... (1979) , pp. 191-217"
Substantia nigra compact part (SNc),Caudoputamen (CP),exists,fluorescent tracers,ispilateral; earlier: many reports. Collator note: label found just lateral to BST around atlas levels 16-18.,Larry Swanson,"Swanson L.W. - The projections of the ventral tegmental... (1982) , pp. 321-53"
Substantia nigra compact part (SNc),Caudoputamen (CP),exists,fluorescent tracers,"contralateral; earlier: Royce BR 153:465-475, 1978, cat, retrograde HRP. Collator note: label found just lateral to BST around atlas levels 16-18.",Larry Swanson,"Swanson L.W. - The projections of the ventral tegmental... (1982) , pp. 321-53"
Ventral tegmental area (VTA),Caudoputamen (CP),exists,fluorescent tracers,"earlier: see Beckstead, Domesick, & Nauta BR 175:191-217, 1979, rat, autoradiography; Simon, Le Moal, & Calas BR 178:17-40, 1979, rat, autoradiography. Collator note: label found just lateral to BST around atlas levels 16-18.",Larry Swanson,"Swanson L.W. - The projections of the ventral tegmental... (1982) , pp. 321-53"
Anterior hypothalamic central part (AHNc),Caudoputamen (CP),does not exist,PHAL,"Collator note: AHNc does not project to this region, because all of the atlas levels were inspected and no label was found.",Mihail Bota,"Risold P.Y.,... - Organization of projections from the... (1994) , pp. 1-40"
Anterior hypothalamic nucleus anterior part (AHNa),Caudoputamen (CP),does not exist,PHAL,"Collator note: AHNa does not project to this region, because all of the atlas levels were inspected and no label was found.",Mihail Bota,"Risold P.Y.,... - Organization of projections from the... (1994) , pp. 1-40"
Anterior hypothalamic posterior part (AHNp),Caudoputamen (CP),does not exist,PHAL,"Collator note: AHNp does not project to this region, because all of the atlas levels were inspected and no label was found.",Mihail Bota,"Risold P.Y.,... - Organization of projections from the... (1994) , pp. 1-40"
Basomedial nucleus of the amygdala anterior part (BMAa),Caudoputamen (CP),does not exist,PHAL,This projection is considered to be nonexistent since the identification of fiber tracts was performed across all atlas levels.,Larry Swanson,"Petrovich GD, Risold... - Organization of projections from the... (1996) , pp. 387-420"
Bed nuclei of the stria terminalis anterior division dorsomedial nucleus (BSTdm),Caudoputamen (CP),does not exist,PHAL,"Collator note: this connection is considered to be non-existent, because all of the atlas levels were inspected.",Mihail Bota,Dong H. & Swanson... - Projections from bed nuclei of the stria... (2005)
Bed nuclei of the stria terminalis anterior division magnocellular nucleus (BSTmg),Caudoputamen (CP),does not exist,PHAL,"Collator note: this connection is considered to be non-existent, because all of the atlas levels were inspected.",Mihail Bota,Dong H. & Swanson... - Projections from bed nuclei of the stria... (2005)
"Bed nuclei of the stria terminalis, anterior division, subcommisural zone (BSTsc)",Caudoputamen (CP),does not exist,PHAL,"Collator note: this connection is considered to be non-existent, because all of the atlas levels were inspected.",Mihail Bota,Dong H-W & Swanson... - Organization of axonal projections from... (2003)
Bed nuclei of the stria terminalis anterior division ventral nucleus (BSTv),Caudoputamen (CP),does not exist,PHAL,"Collator note: this connection is considered to be non-existent, because all of the atlas levels were inspected.",Mihail Bota,Dong H. & Swanson... - Projections from bed nuclei of the stria... (2005)
Bed nuclei of the stria terminalis anteromedial area (BSTam),Caudoputamen (CP),does not exist,PHAL,"Collator note: this connection is considered to be absent, because all of the atlas levels were inspected.",Mihail Bota,"Dong H.-W. & Swanson... - Projections from bed nuclei of the stria... (2006) , pp. 142-148"
Bed nuclei of the stria terminalis dorsal nucleus (BSTd),Caudoputamen (CP),does not exist,PHAL,"Collator note: this connection is considered to be absent, because all of the atlas levels were inspected by authors.",Mihail Bota,"Dong H.-W. & Swanson... - Projections from bed nuclei of the stria... (2006) , pp. 142-148"
Bed nuclei of the stria terminalis oval nucleus (BSTov),Caudoputamen (CP),does not exist,PHAL,"Collator note: this connection is considered to be non-existent, because all of the atlas levels were inspected",Mihail Bota,"Dong HW, Petrovich... - Basic organization of projections from... (2001) , pp. 430-55"
Bed nuclei of the stria terminalis posterior division interfascicular nucleus (BSTif),Caudoputamen (CP),does not exist,PHAL,"Collator note: this connection is considered to be non-existent, because all of the atlas levels were inspected",Mihail Bota,"Dong H.W., Swanson... - Projections from bed nuclei of the stria... (2004) , pp. 396-433"
Bed nuclei of the stria terminalis posterior division principal nucleus (BSTpr),Caudoputamen (CP),does not exist,PHAL,"Collator note: this connection is considered to be non-existent, because all of the atlas levels were inspected.",Mihail Bota,"Dong H.W., Swanson... - Projections from bed nuclei of the stria... (2004) , pp. 396-433"
Bed nuclei of the stria terminalis posterior division transverse nucleus (BSTtr),Caudoputamen (CP),does not exist,PHAL,"Collator note: this connection is considered to be non-existent, because all of the atlas levels were inspected.",Mihail Bota,"Dong H.W., Swanson... - Projections from bed nuclei of the stria... (2004) , pp. 396-433"
Bed nuclei of the stria terminalis rhomboid nucleus (BSTrh),Caudoputamen (CP),does not exist,PHAL,"Collator note: this connection is considered to be non-existent, because all of the atlas levels were inspected.",Mihail Bota,"Dong H-W., Swanson... - Projections from the rhomboid nucleus of... (2004) , pp. 434-472"
Central nucleus of amygdala lateral part (CEAl),Caudoputamen (CP),does not exist,PHAL,"Collator note: this connection is considered to be non-existent, because all of the atlas levels were inspected.",Mihail Bota,"Petrovich G.D.,... - Projections from the lateral part of the... (1997) , pp. 247-54"
Claustrum (CLA),Caudoputamen (CP),does not exist,PHAL,Collator note: no labeled terminals or fibers shown in this region.,Mihail Bota,"Zhang X., Hannesson... - Susceptibility to kindling and neuronal... (2001) , pp. 3674-3687"
Cortical nucleus of the amygdala anterior part (COAa),Caudoputamen (CP),does not exist,PHAL,This projection is considered to be nonexistent since the identification of fiber tracts was performed across all atlas levels.,Larry Swanson,"Petrovich GD, Risold... - Organization of projections from the... (1996) , pp. 387-420"
Cortical nucleus of the amygdala posterior part lateral zone (COApl),Caudoputamen (CP),does not exist,PHAL,"Collator note: COApl does not project to this region, because all of the atlas levels were inspected and no label was found.",Mihail Bota,"Canteras N.S.,... - Connections of the posterior nucleus of... (1992) , pp. 143-79"
Cortical nucleus of the amygdala posterior part medial zone (COApm),Caudoputamen (CP),does not exist,PHAL,"Collator note: COApm does not project to this region, because all of the atlas levels were inspected and no label was found.",Mihail Bota,"Canteras N.S.,... - Connections of the posterior nucleus of... (1992) , pp. 143-79"
"Lateral hypothalamic area, anterior region ventral zone (LHAav)",Caudoputamen (CP),does not exist,PHAL,"Collator note: this connection is considered to be absent, because all of the atlas levels were inspected by authors.",Mihail Bota,"Canteras N.S.,... - The retinohypothalamic tract: comparison... (2011) , pp. 150-183"
Lateral hypothalamic area juxtaparaventricular region (LHAjp),Caudoputamen (CP),does not exist,PHAL,"Collator note: this connection is considered to be absent, because all of the atlas levels were inspected by authors.",Mihail Bota,"Hahn J.D., & Swanson... - Distinct patterns of neuronal inputs and... (2010) , pp. 14-103"
Lateral hypothalamic area juxtaparaventricular region (LHAjp),Caudoputamen (CP),does not exist,PHAL,"Collator note: data directly collated from the associated paper See Table 1, pages 50-52.",Mihail Bota,"Hahn J.D., & Swanson... - Distinct patterns of neuronal inputs and... (2010) , pp. 14-103"
"Lateral hypothalamic area, juxtaventromedial region (LHAjv)",Caudoputamen (CP),does not exist,PHAL,"Collator note: data collated from Table 1, pages 420-422. See the text for terminal field and fibers descriptions.",Mihail Bota,"Goto M., Canteras... - Projections from the subfornical regions... (2005) , pp. 412-438"
Lateral hypothalamic area subfornical region anterior zone (LHAsfa),Caudoputamen (CP),does not exist,PHAL,"Collator note: data collated from Table 1, pages 420-422. See the text for terminal field and fibers descriptions.",Mihail Bota,"Goto M., Canteras... - Projections from the subfornical regions... (2005) , pp. 412-438"
Lateral hypothalamic area subfornical region posterior zone (LHAsfp),Caudoputamen (CP),does not exist,PHAL,"Collator note: data collated from Table 1, pages 420-422. See the text for terminal field and fibers descriptions.",Mihail Bota,"Goto M., Canteras... - Projections from the subfornical regions... (2005) , pp. 412-438"
Lateral hypothalamic area suprafornical region (LHAs),Caudoputamen (CP),does not exist,PHAL,"Collator note: this connection is considered to be absent, because all of the atlas levels were inspected by authors.",Mihail Bota,"Hahn J.D., & Swanson... - Distinct patterns of neuronal inputs and... (2010) , pp. 14-103"
Lateral septal nucleus rostral (rostroventral) part dorsolateral zone (LSr.dl),Caudoputamen (CP),does not exist,PHAL,"Collator note: LSr.d.l does not project to this region, because all of the atlas levels were inspected and no label was found.",Mihail Bota,"Risold P.Y., Swanson... - Connections of the lateral septal... (1997) , pp. 115-195"
Lateral septal nucleus rostral (rostroventral) part medial zone dorsal region (LSr.m.d),Caudoputamen (CP),does not exist,PHAL,"Collator note: LSr.m.d does not project to this region, because all of the atlas levels were inspected and no label was found.",Mihail Bota,"Risold P.Y., Swanson... - Connections of the lateral septal... (1997) , pp. 115-195"
Lateral septal nucleus rostral (rostroventral) part medial zone ventral region (LSr.m.v),Caudoputamen (CP),does not exist,PHAL,"Collator note: LSr.m.v does not project to this region, because all of the atlas levels were inspected and no label was found.",Mihail Bota,"Risold P.Y., Swanson... - Connections of the lateral septal... (1997) , pp. 115-195"
Lateral septal nucleus rostral (rostroventral) part ventrolateral zone (LSr.vl),Caudoputamen (CP),does not exist,PHAL,"Collator note: LSr.v.l does not project to this region, because all of the atlas levels were inspected and no label was found.",Mihail Bota,"Risold P.Y., Swanson... - Connections of the lateral septal... (1997) , pp. 115-195"
Lateral septal nucleus ventral part (LSv),Caudoputamen (CP),does not exist,PHAL,"Collator note: LSv does not project to this region, because all of the atlas levels were inspected and no label was found.",Mihail Bota,"Risold P.Y., Swanson... - Connections of the lateral septal... (1997) , pp. 115-195"
Nucleus incertus compact part (NIc),Caudoputamen (CP),does not exist,PHAL,"CCollator note: NIc does not project to this region, because all of the atlas levels were inspected and no label was found.",Mihail Bota,"Goto M., Swanson... - Connections of the nucleus incertus (2001) , pp. 86-122"
Nucleus incertus diffuse part (NId),Caudoputamen (CP),does not exist,PHAL,"CCollator note: NId does not project to this region, because all of the atlas levels were inspected and no label was found.",Mihail Bota,"Goto M., Swanson... - Connections of the nucleus incertus (2001) , pp. 86-122"
Posterior nucleus of the amygdala (PA),Caudoputamen (CP),does not exist,PHAL,"Collator note: PA does not project to this region, because all of the atlas levels were inspected and no label was found.",Mihail Bota,"Canteras N.S.,... - Connections of the posterior nucleus of... (1992) , pp. 143-79"
Precommissural nucleus (PRC),Caudoputamen (CP),does not exist,PHAL,"Collator note: PRC does not project to this region, because all of the atlas levels were inspected and no label was found.",Mihail Bota,"Canteras N.S & Goto... - Connections of the precommissural... (1999) , pp. 23-45"
Retrochiasmatic area (RCH),Caudoputamen (CP),does not exist,PHAL,"Collator note: RCH does not project to this region, because all of the atlas levels were inspected and no label was found.",Mihail Bota,"Risold P.Y.,... - Organization of projections from the... (1994) , pp. 1-40"
Subiculum ventral part (SUBv),Caudoputamen (CP),does not exist,PHAL,"Collator note: SUBv does not project to this region, because all of the atlas levels were inspected and no label was found.",Mihail Bota,"Canteras NS, Swanson... - Projections of the ventral subiculum to... (1992) , pp. 180-94"
Subparaventricular zone (SBPV),Caudoputamen (CP),does not exist,PHAL,"Data directly collated from Table 1, pages 160-161.",Mihail Bota,"Canteras N.S.,... - The retinohypothalamic tract: comparison... (2011) , pp. 150-183"
Subparaventricular zone (SBPV),Caudoputamen (CP),does not exist,PHAL,"Collator note: this connection is considered to be absent, because all of the atlas levels were inspected by authors.",Mihail Bota,"Canteras N.S.,... - The retinohypothalamic tract: comparison... (2011) , pp. 150-183"
Suprachiasmatic nucleus (SCH),Caudoputamen (CP),does not exist,PHAL,"Collator note: this connection is considered to be absent, because all of the atlas levels were inspected by authors.",Mihail Bota,"Canteras N.S.,... - The retinohypothalamic tract: comparison... (2011) , pp. 150-183"
Suprachiasmatic nucleus dorsomedial part (SCHd),Caudoputamen (CP),does not exist,PHAL,"Data directly collated from Table 1, pages 160-161.",Mihail Bota,"Canteras N.S.,... - The retinohypothalamic tract: comparison... (2011) , pp. 150-183"
Suprachiasmatic nucleus ventrolateral part (SCHv),Caudoputamen (CP),does not exist,PHAL,"Data directly collated from Table 1, pages 160-161.",Mihail Bota,"Canteras N.S.,... - The retinohypothalamic tract: comparison... (2011) , pp. 150-183"
Tuberal nucleus (TU),Caudoputamen (CP),does not exist,PHAL,"Collator note: TU does not project to this region, because all of the atlas levels were inspected and no label was found.",Mihail Bota,"Canteras N.S.,... - Organization of projections from the... (1994) , pp. 41-79"
Ventral premammillary nucleus (PMv),Caudoputamen (CP),does not exist,PHAL,"Collator note: PMv does not project to this region, because all of the atlas levels were inspected and no label was found.",Mihail Bota,"Canteras N.S.,... - Projections of the ventral premammillary... (1992) , pp. 195-212"
Ventromedial nucleus of the hypothalamus anterior part (VMHa),Caudoputamen (CP),does not exist,PHAL,"Collator note: VMHa does not project to this region, because all of the atlas levels were inspected and no label was found.",Mihail Bota,"Canteras N.S.,... - Organization of projections from the... (1994) , pp. 41-79"
Ventromedial nucleus of the hypothalamus central part (VMHc),Caudoputamen (CP),does not exist,PHAL,"Collator note: VMHc does not project to this region, because all of the atlas levels were inspected and no label was found.",Mihail Bota,"Canteras N.S.,... - Organization of projections from the... (1994) , pp. 41-79"
Ventromedial nucleus of the hypothalamus dorsomedial part (VMHdm),Caudoputamen (CP),does not exist,PHAL,"Collator note: VMHdm does not project to this region, because all of the atlas levels were inspected and no label was found.",Mihail Bota,"Canteras N.S.,... - Organization of projections from the... (1994) , pp. 41-79"
Ventromedial nucleus of the hypothalamus ventrolateral part (VMHvl),Caudoputamen (CP),does not exist,PHAL,"Collator note: VMHvl does not project to this region, because all of the atlas levels were inspected and no label was found.",Mihail Bota,"Canteras N.S.,... - Organization of projections from the... (1994) , pp. 41-79"
