,label,id1,analysis1,id2,analysis2,similarity
365,[Analysis],394,Simkins_2012_sections_TH_neurons_quantitation,241,Vadasz_2007_C4A6B_sections_TH_neuron_quantitation,0.5555555555555556
366,,,,,,
367,[Analysis],422,Andrews_2005_G1_sections_TH_neurons_quantitation,337,Gonzales-Aparicio_2011_old_sections_TH_neurons_quantitation,0.5714285714285714
368,,,,,,
369,[Analysis],422,Andrews_2005_G1_sections_TH_neurons_quantitation,336,Gonzales-Aparicio_2011_young_sections_TH_neurons_quantitation,0.5714285714285714
370,,,,,,
371,[Analysis],185,Mori_2017_sections_TH_cells_quantitation,504,Mori_2017_sections_nissl_neurons_quantitation,0.5714285714285714
372,,,,,,
373,[Analysis],504,Mori_2017_sections_nissl_neurons_quantitation,185,Mori_2017_sections_TH_cells_quantitation,0.5714285714285714
374,,,,,,
375,[Analysis],201,Parish_2001_sections_snc_TH_neurons_quantitation,368,Ma_2009_mountedsections_nissl_neurons_quantitation,0.5714285714285714
376,,,,,,
377,[Analysis],700,Saylor_2006_sections_all_spines_quantitation,498,Kusnoor_2010_golgi_sections_spines_quantitation,0.5714285714285714
378,,,,,,
379,[Analysis],446,Chalimoniuk_2006_TH_sections_neurons_quantitation,368,Ma_2009_mountedsections_nissl_neurons_quantitation,0.5714285714285714
380,,,,,,
381,[Analysis],486,Sunstroem_1987_sections_TH_neurons_quantitation,285,Hamre_1999_DBA/2J_sections_TH_neurons_quantitation,0.5714285714285714
382,,,,,,
383,[Analysis],486,Sunstroem_1987_sections_TH_neurons_quantitation,280,Hamre_1999_Bl6/Swr_sections_TH_neurons_quantitation,0.5714285714285714
384,,,,,,
385,[Analysis],486,Sunstroem_1987_sections_TH_neurons_quantitation,286,Hamre_1999_Swiss_sections_TH_neuron_quantitation,0.5714285714285714
386,,,,,,
387,[Analysis],698,Saylor_2006_sections_proximal_spines_quantitation,498,Kusnoor_2010_golgi_sections_spines_quantitation,0.5714285714285714
388,,,,,,
389,[Analysis],550,Antzoulatos_2011_sections_spines_quantitation,102,Fogarty_2017_young_slices_MSN_spines_quantitation,0.5714285714285714
390,,,,,,
391,[Analysis],550,Antzoulatos_2011_sections_spines_quantitation,101,Fogarty_2017_old_slices_MSN_spines_quantitation,0.5714285714285714
392,,,,,,
393,[Analysis],372,McCormack_2002_sections_TH_nissl_quantitation,336,Gonzales-Aparicio_2011_young_sections_TH_neurons_quantitation,0.5714285714285714
394,,,,,,
395,[Analysis],101,Fogarty_2017_old_slices_MSN_spines_quantitation,550,Antzoulatos_2011_sections_spines_quantitation,0.5714285714285714
396,,,,,,
397,[Analysis],478,Ratzka_2012_P28_sections_TH_neurons_quantitation,330,Becker_2017_sections_TH_cells_quantitation,0.5714285714285714
398,,,,,,
399,[Analysis],219,Richards_2007_sections_TH_neurons_quantitation,368,Ma_2009_mountedsections_nissl_neurons_quantitation,0.5714285714285714
400,,,,,,
401,[Analysis],337,Gonzales-Aparicio_2011_old_sections_TH_neurons_quantitation,372,McCormack_2002_sections_TH_nissl_quantitation,0.5714285714285714
402,,,,,,
403,[Analysis],337,Gonzales-Aparicio_2011_old_sections_TH_neurons_quantitation,422,Andrews_2005_G1_sections_TH_neurons_quantitation,0.5714285714285714
404,,,,,,
405,[Analysis],336,Gonzales-Aparicio_2011_young_sections_TH_neurons_quantitation,372,McCormack_2002_sections_TH_nissl_quantitation,0.5714285714285714
406,,,,,,
407,[Analysis],336,Gonzales-Aparicio_2011_young_sections_TH_neurons_quantitation,422,Andrews_2005_G1_sections_TH_neurons_quantitation,0.5714285714285714
408,,,,,,
409,[Analysis],699,Saylor_2006_sections_distal_spines_quantitation,498,Kusnoor_2010_golgi_sections_spines_quantitation,0.5714285714285714
410,,,,,,
411,[Analysis],371,McCormack_2002_sections_TH_neurons_quantitation,336,Gonzales-Aparicio_2011_young_sections_TH_neurons_quantitation,0.5714285714285714
412,,,,,,
413,[Analysis],341,Horvath_2011_sections_TH_neurons_quantitation,505,Komnig_2016b_sections_nissl_neurons_quantitation,0.5714285714285714
414,,,,,,
415,[Analysis],341,Horvath_2011_sections_TH_neurons_quantitation,345,Johnson_2010_mice_sections_TH_neurons_quantitation,0.5714285714285714
416,,,,,,
417,[Analysis],87,Eilam_2003_sections_met-enk_cells_quantitation,90,Eilam_2003_sections_NeuN_mediumcells_quantitation,0.5714285714285714
418,,,,,,
419,[Analysis],87,Eilam_2003_sections_met-enk_cells_quantitation,91,Eilam_2003_sections_NeuN_cells_quantitation,0.5714285714285714
420,,,,,,
421,[Analysis],369,Ma_2009_mountedsections_TH_neurons_quantitation,202,Parish_2001_snc_NR_neurons_quantitations,0.5714285714285714
422,,,,,,
423,[Analysis],369,Ma_2009_mountedsections_TH_neurons_quantitation,286,Hamre_1999_Swiss_sections_TH_neuron_quantitation,0.5714285714285714
424,,,,,,
425,[Analysis],88,Eilam_2003_sections_SP_cells_quantitation,90,Eilam_2003_sections_NeuN_mediumcells_quantitation,0.5714285714285714
426,,,,,,
427,[Analysis],88,Eilam_2003_sections_SP_cells_quantitation,596,Dodds_2014_sections_neurons_quantitation,0.5714285714285714
428,,,,,,
429,[Analysis],102,Fogarty_2017_young_slices_MSN_spines_quantitation,550,Antzoulatos_2011_sections_spines_quantitation,0.5714285714285714
430,,,,,,
431,[Analysis],445,Chalimoniuk_2006_nNOS_sections_neurons_quantitation,368,Ma_2009_mountedsections_nissl_neurons_quantitation,0.5714285714285714
432,,,,,,
433,[Analysis],333,Frau_2011_sections_cells_quantitation,440,Carta_2011_sections_nissl_neurons_quantitation,0.5714285714285714
434,,,,,,
435,[Analysis],498,Kusnoor_2010_golgi_sections_spines_quantitation,698,Saylor_2006_sections_proximal_spines_quantitation,0.5714285714285714
436,,,,,,
437,[Analysis],498,Kusnoor_2010_golgi_sections_spines_quantitation,699,Saylor_2006_sections_distal_spines_quantitation,0.5714285714285714
438,,,,,,
439,[Analysis],498,Kusnoor_2010_golgi_sections_spines_quantitation,700,Saylor_2006_sections_all_spines_quantitation,0.5714285714285714
440,,,,,,
441,[Analysis],422,Andrews_2005_G1_sections_TH_neurons_quantitation,402,Sun_2012_sections_nissl_neurons_quantitation,0.6
442,,,,,,
443,[Analysis],504,Mori_2017_sections_nissl_neurons_quantitation,339,Gross_2003_sections_TH_neurons_quantitation,0.6
444,,,,,,
445,[Analysis],504,Mori_2017_sections_nissl_neurons_quantitation,368,Ma_2009_mountedsections_nissl_neurons_quantitation,0.6
446,,,,,,
447,[Analysis],77,Baker_1980_BALB/cJ_sections_neuron_quantitation,675,Richner_2009_12m_sections_MSNs_quantitation,0.6
448,,,,,,
449,[Analysis],77,Baker_1980_BALB/cJ_sections_neuron_quantitation,676,Richner_2009_6m_sections_MSNs_quantitation,0.6
450,,,,,,
451,[Analysis],372,McCormack_2002_sections_TH_nissl_quantitation,402,Sun_2012_sections_nissl_neurons_quantitation,0.6
452,,,,,,
453,[Analysis],607,Gomes_2015_sections_neun_neurons_quantitation,605,Gomes_2015_sections_GFAP_cells_quantitation,0.6
454,,,,,,
455,[Analysis],607,Gomes_2015_sections_neun_neurons_quantitation,608,Gomes_2015_sections_Iba1_resting_cells_quantitation,0.6
456,,,,,,
457,[Analysis],607,Gomes_2015_sections_neun_neurons_quantitation,606,Gomes_2015_sections_Iba1_all_cells_quantitation,0.6
458,,,,,,
459,[Analysis],675,Richner_2009_12m_sections_MSNs_quantitation,77,Baker_1980_BALB/cJ_sections_neuron_quantitation,0.6
460,,,,,,
461,[Analysis],675,Richner_2009_12m_sections_MSNs_quantitation,596,Dodds_2014_sections_neurons_quantitation,0.6
462,,,,,,
463,[Analysis],737,Zhang_2016_semithin_neurons_quantitation,90,Eilam_2003_sections_NeuN_mediumcells_quantitation,0.6
464,,,,,,
465,[Analysis],676,Richner_2009_6m_sections_MSNs_quantitation,77,Baker_1980_BALB/cJ_sections_neuron_quantitation,0.6
466,,,,,,
467,[Analysis],676,Richner_2009_6m_sections_MSNs_quantitation,596,Dodds_2014_sections_neurons_quantitation,0.6
468,,,,,,
469,[Analysis],371,McCormack_2002_sections_TH_neurons_quantitation,402,Sun_2012_sections_nissl_neurons_quantitation,0.6
470,,,,,,
471,[Analysis],449,Fukuda_1994_sections_TH_neurons_quantitation,402,Sun_2012_sections_nissl_neurons_quantitation,0.6
472,,,,,,
473,[Analysis],403,Sun_2012_sections_TH_neurons_quantitation,402,Sun_2012_sections_nissl_neurons_quantitation,0.6
474,,,,,,
475,[Analysis],450,Fukuda_1994_sections_neurons_quantitation,402,Sun_2012_sections_nissl_neurons_quantitation,0.6
476,,,,,,
477,[Analysis],402,Sun_2012_sections_nissl_neurons_quantitation,372,McCormack_2002_sections_TH_nissl_quantitation,0.6
478,,,,,,
479,[Analysis],402,Sun_2012_sections_nissl_neurons_quantitation,371,McCormack_2002_sections_TH_neurons_quantitation,0.6
480,,,,,,
481,[Analysis],78,Baker_1980_CBA/J_sections_neuron_quantitation,675,Richner_2009_12m_sections_MSNs_quantitation,0.6
482,,,,,,
483,[Analysis],78,Baker_1980_CBA/J_sections_neuron_quantitation,596,Dodds_2014_sections_neurons_quantitation,0.6
484,,,,,,
485,[Analysis],339,Gross_2003_sections_TH_neurons_quantitation,675,Richner_2009_12m_sections_MSNs_quantitation,0.6
486,,,,,,
487,[Analysis],339,Gross_2003_sections_TH_neurons_quantitation,676,Richner_2009_6m_sections_MSNs_quantitation,0.6
488,,,,,,
489,[Analysis],339,Gross_2003_sections_TH_neurons_quantitation,504,Mori_2017_sections_nissl_neurons_quantitation,0.6
490,,,,,,
491,[Analysis],739,Zhang_2016_ultrathin_synapses_sym_quantitation,617,Guidetti_2001_sections_spines_secondary_quantitation,0.6
492,,,,,,
493,[Analysis],739,Zhang_2016_ultrathin_synapses_sym_quantitation,616,Guidetti_2001_sections_spines_primary_quantitation,0.6
494,,,,,,
495,[Analysis],738,Zhang_2016_ultrathin_synapses_asym_quantitation,617,Guidetti_2001_sections_spines_secondary_quantitation,0.6
496,,,,,,
497,[Analysis],332,Chan_1997_sections_TH_cells_quantitation,417,Aguirre_1999_sections_Thneg_neurons_quantitation,0.625
498,,,,,,
499,[Analysis],332,Chan_1997_sections_TH_cells_quantitation,491,Walters_1999_sections_TH_neurons_quantitation,0.625
500,,,,,,
501,[Analysis],332,Chan_1997_sections_TH_cells_quantitation,418,Aguirre_1999_sections_nonneuron_quantitation,0.625
502,,,,,,
503,[Analysis],201,Parish_2001_sections_snc_TH_neurons_quantitation,520,Breckenridge_2013_study4_sections_CV_neurons_quantitation,0.625
504,,,,,,
505,[Analysis],443,Chadi_1993_sections_GFAP_cells_quantitation,491,Walters_1999_sections_TH_neurons_quantitation,0.625
506,,,,,,
507,[Analysis],375,Olson_2015_sections_TH_neurons_quantitation,397,Song_2012_sections_TH_neurons_quantitation,0.625
508,,,,,,
509,[Analysis],330,Becker_2017_sections_TH_cells_quantitation,383,Richter_2017_11m_sections_TH_neurons_quantitation,0.625
510,,,,,,
511,[Analysis],330,Becker_2017_sections_TH_cells_quantitation,385,Richter_2017_18m_sections_all_neurons_quantitation,0.625
512,,,,,,
513,[Analysis],330,Becker_2017_sections_TH_cells_quantitation,389,Richter_2017_pups_sections_all_neurons_quantitation,0.625
514,,,,,,
515,[Analysis],523,Breckenridge_2013_study5_sections_fluorescent_all_neurons,202,Parish_2001_snc_NR_neurons_quantitations,0.625
516,,,,,,
517,[Analysis],491,Walters_1999_sections_TH_neurons_quantitation,443,Chadi_1993_sections_GFAP_cells_quantitation,0.625
518,,,,,,
519,[Analysis],491,Walters_1999_sections_TH_neurons_quantitation,332,Chan_1997_sections_TH_cells_quantitation,0.625
520,,,,,,
521,[Analysis],522,Breckenridge_2013_study5_sections_fluorescent_TH_neurons_quantitation,202,Parish_2001_snc_NR_neurons_quantitations,0.625
522,,,,,,
523,[Analysis],397,Song_2012_sections_TH_neurons_quantitation,273,Baquet_2009_sections_3d_TH_neurons_quantitation,0.625
524,,,,,,
525,[Analysis],397,Song_2012_sections_TH_neurons_quantitation,509,Olson_2015_sections_TH_Thneg_neurons_quantitation,0.625
526,,,,,,
527,[Analysis],397,Song_2012_sections_TH_neurons_quantitation,375,Olson_2015_sections_TH_neurons_quantitation,0.625
528,,,,,,
529,[Analysis],271,Baquet_2009_sections_recon_TH_neurons_quantitation,273,Baquet_2009_sections_3d_TH_neurons_quantitation,0.625
530,,,,,,
531,[Analysis],509,Olson_2015_sections_TH_Thneg_neurons_quantitation,397,Song_2012_sections_TH_neurons_quantitation,0.625
532,,,,,,
533,[Analysis],274,Baquet_2009_sections_recon-2D_TH_neurons_distribution,273,Baquet_2009_sections_3d_TH_neurons_quantitation,0.625
534,,,,,,
535,[Analysis],272,Baquet_2009_sections_2dmodel_TH_neurons_quantitation,273,Baquet_2009_sections_3d_TH_neurons_quantitation,0.625
536,,,,,,
537,[Analysis],189,O'Kusky_1999_bl6-2_sections_neurons_quantitation,193,O'Kusky_1999_bl6-1_ultrathinsections_synapses_quantitation,0.6666666666666666
538,,,,,,
539,[Analysis],189,O'Kusky_1999_bl6-2_sections_neurons_quantitation,188,O'Kusky_1999_bl6-1_sections_neurons_quantitation,0.6666666666666666
540,,,,,,
541,[Analysis],711,Suarez_2013_D2R_slices_spines_quantitation,321,NMO_Martone_2008_MSN_neurons_morphology_63x,0.6666666666666666
542,,,,,,
543,[Analysis],320,NMO_Martone_2008_MSN_neurons_morphology_25x,712,Suarez_2013_wt_slices_spines_quantitation,0.6666666666666666
544,,,,,,
545,[Analysis],320,NMO_Martone_2008_MSN_neurons_morphology_25x,711,Suarez_2013_D2R_slices_spines_quantitation,0.6666666666666666
546,,,,,,
547,[Analysis],440,Carta_2011_sections_nissl_neurons_quantitation,202,Parish_2001_snc_NR_neurons_quantitations,0.6666666666666666
548,,,,,,
549,[Analysis],440,Carta_2011_sections_nissl_neurons_quantitation,398,Stayte_2015_sham_sections_neun_neurons_quantitation,0.6666666666666666
550,,,,,,
551,[Analysis],477,Ratzka_2012_P0_sections_TH_neurons_quantitation,478,Ratzka_2012_P28_sections_TH_neurons_quantitation,0.6666666666666666
552,,,,,,
553,[Analysis],361,Kincaid_2001_sections_TH_neurons_quantitation,512,Taylor_2014_12m_sections_neurons_quantitation,0.6666666666666666
554,,,,,,
555,[Analysis],361,Kincaid_2001_sections_TH_neurons_quantitation,516,Taylor_2014_6m_sections_neurons_quantitation,0.6666666666666666
556,,,,,,
557,[Analysis],361,Kincaid_2001_sections_TH_neurons_quantitation,405,Taylor_2014_30m_sections_TH_neurons_quantitation,0.6666666666666666
558,,,,,,
559,[Analysis],122,Hain_2016_sections_cells_quantitation,401,Stayte_2015_shamveh_sections_Neun_neurons_quantitation,0.6666666666666666
560,,,,,,
561,[Analysis],122,Hain_2016_sections_cells_quantitation,619,Ibanez-Sandoval_2010_sections_th_neurons_quantitation,0.6666666666666666
562,,,,,,
563,[Analysis],478,Ratzka_2012_P28_sections_TH_neurons_quantitation,477,Ratzka_2012_P0_sections_TH_neurons_quantitation,0.6666666666666666
564,,,,,,
565,[Analysis],712,Suarez_2013_wt_slices_spines_quantitation,321,NMO_Martone_2008_MSN_neurons_morphology_63x,0.6666666666666666
566,,,,,,
567,[Analysis],540,Abdurakhmanova_2017_sections_NOS_neurons_quantitation,619,Ibanez-Sandoval_2010_sections_th_neurons_quantitation,0.6666666666666666
568,,,,,,
569,[Analysis],619,Ibanez-Sandoval_2010_sections_th_neurons_quantitation,398,Stayte_2015_sham_sections_neun_neurons_quantitation,0.6666666666666666
570,,,,,,
571,[Analysis],619,Ibanez-Sandoval_2010_sections_th_neurons_quantitation,695,Samadi_2013_13w_sections_neurons_quantitation,0.6666666666666666
572,,,,,,
573,[Analysis],368,Ma_2009_mountedsections_nissl_neurons_quantitation,369,Ma_2009_mountedsections_TH_neurons_quantitation,0.6666666666666666
574,,,,,,
575,[Analysis],368,Ma_2009_mountedsections_nissl_neurons_quantitation,520,Breckenridge_2013_study4_sections_CV_neurons_quantitation,0.6666666666666666
576,,,,,,
577,[Analysis],188,O'Kusky_1999_bl6-1_sections_neurons_quantitation,190,O'Kusky_1999_Sv_sections_neurons_quantitation,0.6666666666666666
578,,,,,,
579,[Analysis],188,O'Kusky_1999_bl6-1_sections_neurons_quantitation,189,O'Kusky_1999_bl6-2_sections_neurons_quantitation,0.6666666666666666
580,,,,,,
581,[Analysis],321,NMO_Martone_2008_MSN_neurons_morphology_63x,712,Suarez_2013_wt_slices_spines_quantitation,0.6666666666666666
582,,,,,,
583,[Analysis],321,NMO_Martone_2008_MSN_neurons_morphology_63x,711,Suarez_2013_D2R_slices_spines_quantitation,0.6666666666666666
584,,,,,,
585,[Analysis],369,Ma_2009_mountedsections_TH_neurons_quantitation,368,Ma_2009_mountedsections_nissl_neurons_quantitation,0.6666666666666666
586,,,,,,
587,[Analysis],710,Suarez_2013_D1R_slices_spines_quantitation,320,NMO_Martone_2008_MSN_neurons_morphology_25x,0.6666666666666666
588,,,,,,
589,[Analysis],193,O'Kusky_1999_bl6-1_ultrathinsections_synapses_quantitation,190,O'Kusky_1999_Sv_sections_neurons_quantitation,0.6666666666666666
590,,,,,,
591,[Analysis],193,O'Kusky_1999_bl6-1_ultrathinsections_synapses_quantitation,189,O'Kusky_1999_bl6-2_sections_neurons_quantitation,0.6666666666666666
592,,,,,,
593,[Analysis],190,O'Kusky_1999_Sv_sections_neurons_quantitation,193,O'Kusky_1999_bl6-1_ultrathinsections_synapses_quantitation,0.6666666666666666
594,,,,,,
595,[Analysis],190,O'Kusky_1999_Sv_sections_neurons_quantitation,188,O'Kusky_1999_bl6-1_sections_neurons_quantitation,0.6666666666666666
596,,,,,,
597,[Analysis],215,San Jose_2001_3m_sections_GFAP_cells_quantitation,218,San Jose_2001_9m_sections_OX-42_cells_quantitation,0.6666666666666666
598,,,,,,
599,[Analysis],215,San Jose_2001_3m_sections_GFAP_cells_quantitation,216,San Jose_2001_3m_sections_OX-42_cells_quantitation,0.6666666666666666
600,,,,,,
601,[Analysis],217,San Jose_2001_9m_sections_GFAP_cells_quantitation,218,San Jose_2001_9m_sections_OX-42_cells_quantitation,0.6666666666666666
602,,,,,,
603,[Analysis],217,San Jose_2001_9m_sections_GFAP_cells_quantitation,216,San Jose_2001_3m_sections_OX-42_cells_quantitation,0.6666666666666666
604,,,,,,
605,[Analysis],216,San Jose_2001_3m_sections_OX-42_cells_quantitation,217,San Jose_2001_9m_sections_GFAP_cells_quantitation,0.6666666666666666
606,,,,,,
607,[Analysis],216,San Jose_2001_3m_sections_OX-42_cells_quantitation,215,San Jose_2001_3m_sections_GFAP_cells_quantitation,0.6666666666666666
608,,,,,,
609,[Analysis],395,Smeyne_2016_sections_designbased_TH_neurons_quantitation,521,Breckenridge_2013_study5_sections_DAB_all_neurons,0.6666666666666666
610,,,,,,
611,[Analysis],395,Smeyne_2016_sections_designbased_TH_neurons_quantitation,517,Breckenridge_2013_study4_sections_TH_neurons_quantitation,0.6666666666666666
612,,,,,,
613,[Analysis],395,Smeyne_2016_sections_designbased_TH_neurons_quantitation,518,Breckenridge_2013_study4_sections_THneg_neurons_quantitation,0.6666666666666666
614,,,,,,
615,[Analysis],218,San Jose_2001_9m_sections_OX-42_cells_quantitation,217,San Jose_2001_9m_sections_GFAP_cells_quantitation,0.6666666666666666
616,,,,,,
617,[Analysis],218,San Jose_2001_9m_sections_OX-42_cells_quantitation,215,San Jose_2001_3m_sections_GFAP_cells_quantitation,0.6666666666666666
618,,,,,,
619,[Analysis],739,Zhang_2016_ultrathin_synapses_sym_quantitation,738,Zhang_2016_ultrathin_synapses_asym_quantitation,0.6666666666666666
620,,,,,,
621,[Analysis],738,Zhang_2016_ultrathin_synapses_asym_quantitation,739,Zhang_2016_ultrathin_synapses_sym_quantitation,0.6666666666666666
622,,,,,,
623,[Analysis],644,Lawhorn_2008_sections_neurons_quantitation,643,Lawhorn_2009_sections_neurons_quantitation,0.7
624,,,,,,
625,[Analysis],643,Lawhorn_2009_sections_neurons_quantitation,644,Lawhorn_2008_sections_neurons_quantitation,0.7
626,,,,,,
627,[Analysis],497,Eilam_2003_2m_TH_sections_TH_neurons_quantitation,396,Smeyne_2016_sections_modelbased_TH_neurons_quantitation,0.7142857142857143
628,,,,,,
629,[Analysis],667,Peterson_1999_sections_ChAT_neurons_quantitation,669,Peterson_1999_sections_neurons_quantitation,0.7142857142857143
630,,,,,,
631,[Analysis],441,Carta_2011_sections_TH_neurons_quantitation,440,Carta_2011_sections_nissl_neurons_quantitation,0.7142857142857143
632,,,,,,
633,[Analysis],400,Stayte_2015_shamveh_sections_TH_neurons_quantitation,401,Stayte_2015_shamveh_sections_Neun_neurons_quantitation,0.7142857142857143
634,,,,,,
635,[Analysis],400,Stayte_2015_shamveh_sections_TH_neurons_quantitation,398,Stayte_2015_sham_sections_neun_neurons_quantitation,0.7142857142857143
636,,,,,,
637,[Analysis],618,Hawlitschka_2017_sections_chat_cells_quantitation,619,Ibanez-Sandoval_2010_sections_th_neurons_quantitation,0.7142857142857143
638,,,,,,
639,[Analysis],440,Carta_2011_sections_nissl_neurons_quantitation,441,Carta_2011_sections_TH_neurons_quantitation,0.7142857142857143
640,,,,,,
641,[Analysis],201,Parish_2001_sections_snc_TH_neurons_quantitation,202,Parish_2001_snc_NR_neurons_quantitations,0.7142857142857143
642,,,,,,
643,[Analysis],418,Aguirre_1999_sections_nonneuron_quantitation,328,Aguirre_2001_sections_neuronal_cells_quantitation,0.7142857142857143
644,,,,,,
645,[Analysis],668,Peterson_1999_sections_trka_neurons_quantitation,669,Peterson_1999_sections_neurons_quantitation,0.7142857142857143
646,,,,,,
647,[Analysis],381,Price_2009_sections_nissl_neurons_quantitation,382,Price_2009_sections_TH_neurons_quantitation,0.7142857142857143
648,,,,,,
649,[Analysis],538,Abdurakhmanova_2017_sections_PV_neurons_quantitation,540,Abdurakhmanova_2017_sections_NOS_neurons_quantitation,0.7142857142857143
650,,,,,,
651,[Analysis],399,Stayte_2015_sham_sections_TH_neurons_quantitation,401,Stayte_2015_shamveh_sections_Neun_neurons_quantitation,0.7142857142857143
652,,,,,,
653,[Analysis],399,Stayte_2015_sham_sections_TH_neurons_quantitation,398,Stayte_2015_sham_sections_neun_neurons_quantitation,0.7142857142857143
654,,,,,,
655,[Analysis],329,Aguirre_2001_sections_nonneuronal_cells_quantitation,417,Aguirre_1999_sections_Thneg_neurons_quantitation,0.7142857142857143
656,,,,,,
657,[Analysis],329,Aguirre_2001_sections_nonneuronal_cells_quantitation,418,Aguirre_1999_sections_nonneuron_quantitation,0.7142857142857143
658,,,,,,
659,[Analysis],398,Stayte_2015_sham_sections_neun_neurons_quantitation,399,Stayte_2015_sham_sections_TH_neurons_quantitation,0.7142857142857143
660,,,,,,
661,[Analysis],398,Stayte_2015_sham_sections_neun_neurons_quantitation,400,Stayte_2015_shamveh_sections_TH_neurons_quantitation,0.7142857142857143
662,,,,,,
663,[Analysis],483,Saal_2015_sections_nissl_neurons_quantitation,489,Tatenhorst_2014_sections_neurons_quantitation,0.7142857142857143
664,,,,,,
665,[Analysis],483,Saal_2015_sections_nissl_neurons_quantitation,532,Tatenhorst_2014_140_sections_neurons_quantitation,0.7142857142857143
666,,,,,,
667,[Analysis],669,Peterson_1999_sections_neurons_quantitation,668,Peterson_1999_sections_trka_neurons_quantitation,0.7142857142857143
668,,,,,,
669,[Analysis],669,Peterson_1999_sections_neurons_quantitation,667,Peterson_1999_sections_ChAT_neurons_quantitation,0.7142857142857143
670,,,,,,
671,[Analysis],122,Hain_2016_sections_cells_quantitation,394,Simkins_2012_sections_TH_neurons_quantitation,0.7142857142857143
672,,,,,,
673,[Analysis],202,Parish_2001_snc_NR_neurons_quantitations,201,Parish_2001_sections_snc_TH_neurons_quantitation,0.7142857142857143
674,,,,,,
675,[Analysis],417,Aguirre_1999_sections_Thneg_neurons_quantitation,328,Aguirre_2001_sections_neuronal_cells_quantitation,0.7142857142857143
676,,,,,,
677,[Analysis],540,Abdurakhmanova_2017_sections_NOS_neurons_quantitation,539,Abdurakhmanova_2017_sections_ChAT_neurons_quantitation,0.7142857142857143
678,,,,,,
679,[Analysis],540,Abdurakhmanova_2017_sections_NOS_neurons_quantitation,538,Abdurakhmanova_2017_sections_PV_neurons_quantitation,0.7142857142857143
680,,,,,,
681,[Analysis],401,Stayte_2015_shamveh_sections_Neun_neurons_quantitation,399,Stayte_2015_sham_sections_TH_neurons_quantitation,0.7142857142857143
682,,,,,,
683,[Analysis],401,Stayte_2015_shamveh_sections_Neun_neurons_quantitation,400,Stayte_2015_shamveh_sections_TH_neurons_quantitation,0.7142857142857143
684,,,,,,
685,[Analysis],619,Ibanez-Sandoval_2010_sections_th_neurons_quantitation,618,Hawlitschka_2017_sections_chat_cells_quantitation,0.7142857142857143
686,,,,,,
687,[Analysis],496,Eilam_2003_1m_TH_sections_TH_neurons_quantitation,396,Smeyne_2016_sections_modelbased_TH_neurons_quantitation,0.7142857142857143
688,,,,,,
689,[Analysis],365,Lieb_1996_sections_TH_neurons_quantitation,508,Lieb_1996_P63_sections_TH_neurons_quantitation,0.7142857142857143
690,,,,,,
691,[Analysis],365,Lieb_1996_sections_TH_neurons_quantitation,506,Lieb_1996_P14_sections_TH_neurons_quantitation,0.7142857142857143
692,,,,,,
693,[Analysis],365,Lieb_1996_sections_TH_neurons_quantitation,507,Lieb_1996_P28_sections_TH_neurons_quantitation,0.7142857142857143
694,,,,,,
695,[Analysis],328,Aguirre_2001_sections_neuronal_cells_quantitation,417,Aguirre_1999_sections_Thneg_neurons_quantitation,0.7142857142857143
696,,,,,,
697,[Analysis],328,Aguirre_2001_sections_neuronal_cells_quantitation,418,Aguirre_1999_sections_nonneuron_quantitation,0.7142857142857143
698,,,,,,
699,[Analysis],507,Lieb_1996_P28_sections_TH_neurons_quantitation,365,Lieb_1996_sections_TH_neurons_quantitation,0.7142857142857143
700,,,,,,
701,[Analysis],508,Lieb_1996_P63_sections_TH_neurons_quantitation,365,Lieb_1996_sections_TH_neurons_quantitation,0.7142857142857143
702,,,,,,
703,[Analysis],506,Lieb_1996_P14_sections_TH_neurons_quantitation,365,Lieb_1996_sections_TH_neurons_quantitation,0.7142857142857143
704,,,,,,
705,[Analysis],706,Song_2013_sections_chat_neurons_quantitation,707,Song_2013_sections_nnos_neurons_quantitation,0.7142857142857143
706,,,,,,
707,[Analysis],706,Song_2013_sections_chat_neurons_quantitation,708,Song_2013_sections_pv_neurons_quantitation,0.7142857142857143
708,,,,,,
709,[Analysis],273,Baquet_2009_sections_3d_TH_neurons_quantitation,285,Hamre_1999_DBA/2J_sections_TH_neurons_quantitation,0.7142857142857143
710,,,,,,
711,[Analysis],273,Baquet_2009_sections_3d_TH_neurons_quantitation,280,Hamre_1999_Bl6/Swr_sections_TH_neurons_quantitation,0.7142857142857143
712,,,,,,
713,[Analysis],273,Baquet_2009_sections_3d_TH_neurons_quantitation,286,Hamre_1999_Swiss_sections_TH_neuron_quantitation,0.7142857142857143
714,,,,,,
715,[Analysis],396,Smeyne_2016_sections_modelbased_TH_neurons_quantitation,496,Eilam_2003_1m_TH_sections_TH_neurons_quantitation,0.7142857142857143
716,,,,,,
717,[Analysis],396,Smeyne_2016_sections_modelbased_TH_neurons_quantitation,495,Eilam_2003_TH_sections_TH_neurons_quantitation,0.7142857142857143
718,,,,,,
719,[Analysis],396,Smeyne_2016_sections_modelbased_TH_neurons_quantitation,497,Eilam_2003_2m_TH_sections_TH_neurons_quantitation,0.7142857142857143
720,,,,,,
721,[Analysis],416,Aguirre_1999_sections_TH_neurons_quantitation,329,Aguirre_2001_sections_nonneuronal_cells_quantitation,0.7142857142857143
722,,,,,,
