,label,id1,analysis1,id2,analysis2,similarity
365,[Analysis],627,Johnston_1987_sections_chat_neurons_quantitation,535,Loescher_2006_sham_sections_GAD65light_neurons_quantitation,0.45454545454545453
366,,,,,,
367,[Analysis],627,Johnston_1987_sections_chat_neurons_quantitation,166,Loescher_2006_sections_GAD65light_mRNA_neurons_quantitation,0.45454545454545453
368,,,,,,
369,[Analysis],85,del Moral_2004_sections_nNOS_neurons_quantitation,119,Guan_1999_sections_nNOS_neurons_quantitation,0.45454545454545453
370,,,,,,
371,[Analysis],85,del Moral_2004_sections_nNOS_neurons_quantitation,121,Guan_1999_sections_SOM_neurons_quantitation,0.45454545454545453
372,,,,,,
373,[Analysis],85,del Moral_2004_sections_nNOS_neurons_quantitation,117,Guan_1999_sections_ChAT_neurons_quantitation,0.45454545454545453
374,,,,,,
375,[Analysis],380,Passos_2012_sections_TH_neurons_quantitation,415,Winter_2007_sections_TH_neurons_quantitation,0.45454545454545453
376,,,,,,
377,[Analysis],630,Laprade_1997_sections_ish_GAD65_neurons_quantitation,534,Loescher_2006_sham_sections_GAD65heavy_neurons_quantitation,0.45454545454545453
378,,,,,,
379,[Analysis],630,Laprade_1997_sections_ish_GAD65_neurons_quantitation,535,Loescher_2006_sham_sections_GAD65light_neurons_quantitation,0.45454545454545453
380,,,,,,
381,[Analysis],687,Rodrigues_2001_sections_TH_striatal_boutons_quantitation,479,Rodrigues_2001_sections_GFAP_cells_quantitation,0.5
382,,,,,,
383,[Analysis],454,Guyenet_1981_sections_DA_neurons_quantitation,277,Harris_1996_fisher_sections_TH_neurons_quantitation,0.5
384,,,,,,
385,[Analysis],690,Rodriguez_1999_ultrathin_spines_quantitation,629,Kopp_1992_sections_D2_neurons_quantitation,0.5
386,,,,,,
387,[Analysis],649,Naito_1994_sections_boutons_quantitation,658,Murata_2003_P10_sections_NADPH_neurons_quantitation,0.5
388,,,,,,
389,[Analysis],649,Naito_1994_sections_boutons_quantitation,663,Murata_2003_P35_sections_NADPH_neurons_quantitation,0.5
390,,,,,,
391,[Analysis],649,Naito_1994_sections_boutons_quantitation,664,Murata_2003_P5_sections_NADPH_neurons_quantitation,0.5
392,,,,,,
393,[Analysis],393,Sanchez_2008_5m_sections_TH_neurons_quantitation,473,Park_2006_sections_Dil_cells_quantitation,0.5
394,,,,,,
395,[Analysis],552,Benes_1985_semithin_neurons_quantitation,556,Butler_1999_ultrathin_sym_synapses_quantitation,0.5
396,,,,,,
397,[Analysis],552,Benes_1985_semithin_neurons_quantitation,237,Uryu_1999_ultrathin_asym_synapses_distribution,0.5
398,,,,,,
399,[Analysis],552,Benes_1985_semithin_neurons_quantitation,557,Butler_1999_ultrathin_asym_synapses_quantitation,0.5
400,,,,,,
401,[Analysis],490,Walker_2012b_sections_Thneg_neurons_quantitation,359,Johnson_2010b_rat_sections_Thneg_neurons_quantitation,0.5
402,,,,,,
403,[Analysis],490,Walker_2012b_sections_Thneg_neurons_quantitation,346,Johnson_2010_rats_sections_TH_neurons_quantitation,0.5
404,,,,,,
405,[Analysis],463,Korkmaz_2012_sections_TH_neurons_quantitation,377,Pang_2016_brains_TH_neurons_quantitation,0.5
406,,,,,,
407,[Analysis],463,Korkmaz_2012_sections_TH_neurons_quantitation,472,Omelchenko_2016_sections_nissl_neurons_quantitation,0.5
408,,,,,,
409,[Analysis],524,Lorenc-Koci_2011_sections_CV_neurons_quantitation,276,Poirier_1983_sections_cells_quantitation,0.5
410,,,,,,
411,[Analysis],746,Luk_2001_sections_PV_neurons_distribution,233,Talavera_1997_mountedsections_weak_NADPHd_neurons_quantitation,0.5
412,,,,,,
413,[Analysis],746,Luk_2001_sections_PV_neurons_distribution,234,Talavera_1997_mountedsections_strong_NADPHd_neurons_quantitation,0.5
414,,,,,,
415,[Analysis],549,Andreassen_1999_sections_ppe_neurons_quantitation,548,Andreassen_2000_sections_nadph_neurons_quantitation,0.5
416,,,,,,
417,[Analysis],549,Andreassen_1999_sections_ppe_neurons_quantitation,558,Canudas_2000_sections_neurons_quantitation,0.5
418,,,,,,
419,[Analysis],132,Kerkerian_1990_sections_NPY_neurons_quantitation,302,Barcia_2012_sections_NADPH_neurons_quantitation,0.5
420,,,,,,
421,[Analysis],132,Kerkerian_1990_sections_NPY_neurons_quantitation,269,Zoli_1993_sections_nissl_neurons_quantitation,0.5
422,,,,,,
423,[Analysis],408,vanBregt_2012_th_sections_neurons_quantitation,432,Bukhatwa_2009_sections_FG_neurons_normal_quantitation,0.5
424,,,,,,
425,[Analysis],408,vanBregt_2012_th_sections_neurons_quantitation,433,Bukhatwa_2009_sections_FG_neurons_all_quantitation,0.5
426,,,,,,
427,[Analysis],455,Guyenet_1981_sections_EB_DA_cells_quantitation,277,Harris_1996_fisher_sections_TH_neurons_quantitation,0.5
428,,,,,,
429,[Analysis],557,Butler_1999_ultrathin_asym_synapses_quantitation,552,Benes_1985_semithin_neurons_quantitation,0.5
430,,,,,,
431,[Analysis],125,Hardman_2002_sections_TH_cells_quantitation,419,Alexi_1996_sections_TH_neurons_quantitation,0.5
432,,,,,,
433,[Analysis],671,Petersen_2000_sections_D1_neurons_quantitation,547,Andreassen_2000_sections_ppSS_neurons_quantitation,0.5
434,,,,,,
435,[Analysis],420,Alexi_1996_sections_calr_neurons_quantitation,421,Alexi_1996_sections_calb_neurons_quantitation,0.5
436,,,,,,
437,[Analysis],561,Chakraborty_2014_sections_spines_quantitation,629,Kopp_1992_sections_D2_neurons_quantitation,0.5
438,,,,,,
439,[Analysis],82,Burke_1990_sections_ChAT_neurons_distribution,568,Covey_2007_sections_neurons_quantitation,0.5
440,,,,,,
441,[Analysis],629,Kopp_1992_sections_D2_neurons_quantitation,719,Yoshikawa_2010_cvneun_sections_cv_neurons_quantitation,0.5
442,,,,,,
443,[Analysis],629,Kopp_1992_sections_D2_neurons_quantitation,561,Chakraborty_2014_sections_spines_quantitation,0.5
444,,,,,,
445,[Analysis],629,Kopp_1992_sections_D2_neurons_quantitation,690,Rodriguez_1999_ultrathin_spines_quantitation,0.5
446,,,,,,
447,[Analysis],653,Meshul_1994_ultrathin_synapses_quantitation,629,Kopp_1992_sections_D2_neurons_quantitation,0.5
448,,,,,,
449,[Analysis],425,Back_2013_sections_TH_neurons_quantitation,377,Pang_2016_brains_TH_neurons_quantitation,0.5
450,,,,,,
451,[Analysis],742,Zheng_2018_ultrathin_D2_spines_quantitation,632,Laprade_1997_sections_nissl_neurons_quantitation,0.5
452,,,,,,
453,[Analysis],380,Passos_2012_sections_TH_neurons_quantitation,432,Bukhatwa_2009_sections_FG_neurons_normal_quantitation,0.5
454,,,,,,
455,[Analysis],380,Passos_2012_sections_TH_neurons_quantitation,433,Bukhatwa_2009_sections_FG_neurons_all_quantitation,0.5
456,,,,,,
457,[Analysis],276,Poirier_1983_sections_cells_quantitation,524,Lorenc-Koci_2011_sections_CV_neurons_quantitation,0.5
458,,,,,,
459,[Analysis],492,Westphal_2016_sections_th_neurons_quantitation,433,Bukhatwa_2009_sections_FG_neurons_all_quantitation,0.5
460,,,,,,
461,[Analysis],492,Westphal_2016_sections_th_neurons_quantitation,432,Bukhatwa_2009_sections_FG_neurons_normal_quantitation,0.5
462,,,,,,
463,[Analysis],492,Westphal_2016_sections_th_neurons_quantitation,419,Alexi_1996_sections_TH_neurons_quantitation,0.5
464,,,,,,
465,[Analysis],485,Stanic_2004_sections_neurons_quantitation,415,Winter_2007_sections_TH_neurons_quantitation,0.5
466,,,,,,
467,[Analysis],562,Chakraborty_2014_sections_mushroom_spines_quantitation,629,Kopp_1992_sections_D2_neurons_quantitation,0.5
468,,,,,,
469,[Analysis],632,Laprade_1997_sections_nissl_neurons_quantitation,741,Zheng_2018_ultrathin_D1_spines_quantitation,0.5
470,,,,,,
471,[Analysis],632,Laprade_1997_sections_nissl_neurons_quantitation,742,Zheng_2018_ultrathin_D2_spines_quantitation,0.5
472,,,,,,
473,[Analysis],456,Guyenet_1981_sections_Thneg_EB_neurons_quantitation,277,Harris_1996_fisher_sections_TH_neurons_quantitation,0.5
474,,,,,,
475,[Analysis],473,Park_2006_sections_Dil_cells_quantitation,393,Sanchez_2008_5m_sections_TH_neurons_quantitation,0.5
476,,,,,,
477,[Analysis],610,Gomes_2008_sections_nnos_neurons_quantitation,567,Champy_2003_sections_NPY_cells_quantitation,0.5
478,,,,,,
479,[Analysis],610,Gomes_2008_sections_nnos_neurons_quantitation,564,Champy_2003_sections_DARRP_neurons_quantitation,0.5
480,,,,,,
481,[Analysis],391,Sanchez_2008_22m_sections_TH_neurons_quantitation,473,Park_2006_sections_Dil_cells_quantitation,0.5
482,,,,,,
483,[Analysis],624,Ijomone_2013_sections_neurons_quantitation,568,Covey_2007_sections_neurons_quantitation,0.5
484,,,,,,
485,[Analysis],624,Ijomone_2013_sections_neurons_quantitation,705,Sirinathsinghji_1991_sections_preenk_neurons_quantitation,0.5
486,,,,,,
487,[Analysis],744,Zoli_1990_sections_npy_neurons_quantitation,743,Zoli_1990_sections_GR_neurons_quantitation,0.5
488,,,,,,
489,[Analysis],392,Sanchez_2008_30m_sections_TH_neurons_quantitation,473,Park_2006_sections_Dil_cells_quantitation,0.5
490,,,,,,
491,[Analysis],556,Butler_1999_ultrathin_sym_synapses_quantitation,552,Benes_1985_semithin_neurons_quantitation,0.5
492,,,,,,
493,[Analysis],595,Day-Wilson_2006_sections_neurons_quantitation,568,Covey_2007_sections_neurons_quantitation,0.5
494,,,,,,
495,[Analysis],654,Mu_2014_sections_D1_spines_quantitation,233,Talavera_1997_mountedsections_weak_NADPHd_neurons_quantitation,0.5
496,,,,,,
497,[Analysis],654,Mu_2014_sections_D1_spines_quantitation,234,Talavera_1997_mountedsections_strong_NADPHd_neurons_quantitation,0.5
498,,,,,,
499,[Analysis],741,Zheng_2018_ultrathin_D1_spines_quantitation,632,Laprade_1997_sections_nissl_neurons_quantitation,0.5
500,,,,,,
501,[Analysis],705,Sirinathsinghji_1991_sections_preenk_neurons_quantitation,568,Covey_2007_sections_neurons_quantitation,0.5
502,,,,,,
503,[Analysis],705,Sirinathsinghji_1991_sections_preenk_neurons_quantitation,624,Ijomone_2013_sections_neurons_quantitation,0.5
504,,,,,,
505,[Analysis],83,Chang_2010_sections_ENK_neurons_quantitation,204,Pickel_1998_sections_NPY_axonterminals_quantitation,0.5
506,,,,,,
507,[Analysis],421,Alexi_1996_sections_calb_neurons_quantitation,420,Alexi_1996_sections_calr_neurons_quantitation,0.5
508,,,,,,
509,[Analysis],84,Chang_2010_sections_DYN_neurons_quantitation,204,Pickel_1998_sections_NPY_axonterminals_quantitation,0.5
510,,,,,,
511,[Analysis],499,Lawrence_2012_golgi_sections_spines_quantitation,134,Klenowski_2016_old_slices_MSN_spines_quantitation,0.5
512,,,,,,
513,[Analysis],212,Roberts_1995_ultrathin_synapses_quantitation,620,Ihara_1986_adult_ultrathin_sections_DA_boutons_quantitation,0.5
514,,,,,,
515,[Analysis],214,Roberts_1995_ultrathin_sym_synapses_quantitation,620,Ihara_1986_adult_ultrathin_sections_DA_boutons_quantitation,0.5
516,,,,,,
517,[Analysis],213,Roberts_1995_ultrathin_asym_synapses_quantitation,620,Ihara_1986_adult_ultrathin_sections_DA_boutons_quantitation,0.5
518,,,,,,
519,[Analysis],326,NMO_Henny_2013_ultrathin_VGAT_terminals_quantitation,485,Stanic_2004_sections_neurons_quantitation,0.5
520,,,,,,
521,[Analysis],479,Rodrigues_2001_sections_GFAP_cells_quantitation,335,Gomide_2005_sections_s100_cells_quantitation,0.5454545454545454
522,,,,,,
523,[Analysis],379,Panneton_2010_sections_nissl_neurons_quantitation,471,Omelchenko_2016_sections_TH_neurons_quantitation,0.5454545454545454
524,,,,,,
525,[Analysis],263,Wouterlood_2012_sections_vglut2_distribution,262,Wouterlood_2012_sections_vglut1_distribution,0.5555555555555556
526,,,,,,
527,[Analysis],691,Rymar_2004_sections_CR_neurons_quantitation,303,Barcia_2012_sections_nNOS_neurons_quantitation,0.5555555555555556
528,,,,,,
529,[Analysis],691,Rymar_2004_sections_CR_neurons_quantitation,655,Mu_2014_sections_D2_spines_quantitation,0.5555555555555556
530,,,,,,
531,[Analysis],655,Mu_2014_sections_D2_spines_quantitation,303,Barcia_2012_sections_nNOS_neurons_quantitation,0.5555555555555556
532,,,,,,
533,[Analysis],655,Mu_2014_sections_D2_spines_quantitation,654,Mu_2014_sections_D1_spines_quantitation,0.5555555555555556
534,,,,,,
535,[Analysis],655,Mu_2014_sections_D2_spines_quantitation,691,Rymar_2004_sections_CR_neurons_quantitation,0.5555555555555556
536,,,,,,
537,[Analysis],132,Kerkerian_1990_sections_NPY_neurons_quantitation,692,Salin_1990_sections_som_neurons_quantitation,0.5555555555555556
538,,,,,,
539,[Analysis],335,Gomide_2005_sections_s100_cells_quantitation,334,Gomide_2005_sections_bgfg_cells_quantitation,0.5555555555555556
540,,,,,,
541,[Analysis],471,Omelchenko_2016_sections_TH_neurons_quantitation,425,Back_2013_sections_TH_neurons_quantitation,0.5555555555555556
542,,,,,,
543,[Analysis],599,Echeverry_2004_sections_NOS_neurons_quantitation,612,Gomes_2003_sections_nnos_neurons_quantitation,0.5555555555555556
544,,,,,,
545,[Analysis],631,Laprade_1997_sections_ish_PPE_neurons_quantitation,630,Laprade_1997_sections_ish_GAD65_neurons_quantitation,0.5555555555555556
546,,,,,,
547,[Analysis],425,Back_2013_sections_TH_neurons_quantitation,471,Omelchenko_2016_sections_TH_neurons_quantitation,0.5555555555555556
548,,,,,,
549,[Analysis],334,Gomide_2005_sections_bgfg_cells_quantitation,335,Gomide_2005_sections_s100_cells_quantitation,0.5555555555555556
550,,,,,,
551,[Analysis],692,Salin_1990_sections_som_neurons_quantitation,132,Kerkerian_1990_sections_NPY_neurons_quantitation,0.5555555555555556
552,,,,,,
553,[Analysis],630,Laprade_1997_sections_ish_GAD65_neurons_quantitation,631,Laprade_1997_sections_ish_PPE_neurons_quantitation,0.5555555555555556
554,,,,,,
555,[Analysis],262,Wouterlood_2012_sections_vglut1_distribution,260,Wouterlood_2012_sections_vgat_terminals_quantitation,0.5555555555555556
556,,,,,,
557,[Analysis],262,Wouterlood_2012_sections_vglut1_distribution,261,Wouterlood_2012_sections_vgat_terminals_distribution,0.5555555555555556
558,,,,,,
559,[Analysis],262,Wouterlood_2012_sections_vglut1_distribution,263,Wouterlood_2012_sections_vglut2_distribution,0.5555555555555556
560,,,,,,
561,[Analysis],303,Barcia_2012_sections_nNOS_neurons_quantitation,655,Mu_2014_sections_D2_spines_quantitation,0.5555555555555556
562,,,,,,
563,[Analysis],303,Barcia_2012_sections_nNOS_neurons_quantitation,691,Rymar_2004_sections_CR_neurons_quantitation,0.5555555555555556
564,,,,,,
565,[Analysis],654,Mu_2014_sections_D1_spines_quantitation,655,Mu_2014_sections_D2_spines_quantitation,0.5555555555555556
566,,,,,,
567,[Analysis],260,Wouterlood_2012_sections_vgat_terminals_quantitation,262,Wouterlood_2012_sections_vglut1_distribution,0.5555555555555556
568,,,,,,
569,[Analysis],261,Wouterlood_2012_sections_vgat_terminals_distribution,262,Wouterlood_2012_sections_vglut1_distribution,0.5555555555555556
570,,,,,,
571,[Analysis],278,Harris_1996_lewis_sections_TH_neurons_quantitation,429,Bowenkamp_2000_adult_sections_TH_neurons_quantitation,0.5714285714285714
572,,,,,,
573,[Analysis],415,Winter_2007_sections_TH_neurons_quantitation,472,Omelchenko_2016_sections_nissl_neurons_quantitation,0.5714285714285714
574,,,,,,
575,[Analysis],415,Winter_2007_sections_TH_neurons_quantitation,377,Pang_2016_brains_TH_neurons_quantitation,0.5714285714285714
576,,,,,,
577,[Analysis],415,Winter_2007_sections_TH_neurons_quantitation,146,Lawrence_2012_sections_glia_quantitation,0.5714285714285714
578,,,,,,
579,[Analysis],324,NMO_Henny_2013_sections_TH_neurons_morphology,326,NMO_Henny_2013_ultrathin_VGAT_terminals_quantitation,0.5714285714285714
580,,,,,,
581,[Analysis],277,Harris_1996_fisher_sections_TH_neurons_quantitation,429,Bowenkamp_2000_adult_sections_TH_neurons_quantitation,0.5714285714285714
582,,,,,,
583,[Analysis],490,Walker_2012b_sections_Thneg_neurons_quantitation,414,Vu_2000_pilot_sections_TH_neurons_quantitation,0.5714285714285714
584,,,,,,
585,[Analysis],414,Vu_2000_pilot_sections_TH_neurons_quantitation,490,Walker_2012b_sections_Thneg_neurons_quantitation,0.5714285714285714
586,,,,,,
587,[Analysis],671,Petersen_2000_sections_D1_neurons_quantitation,548,Andreassen_2000_sections_nadph_neurons_quantitation,0.5714285714285714
588,,,,,,
589,[Analysis],671,Petersen_2000_sections_D1_neurons_quantitation,558,Canudas_2000_sections_neurons_quantitation,0.5714285714285714
590,,,,,,
591,[Analysis],420,Alexi_1996_sections_calr_neurons_quantitation,419,Alexi_1996_sections_TH_neurons_quantitation,0.5714285714285714
592,,,,,,
593,[Analysis],743,Zoli_1990_sections_GR_neurons_quantitation,548,Andreassen_2000_sections_nadph_neurons_quantitation,0.5714285714285714
594,,,,,,
595,[Analysis],743,Zoli_1990_sections_GR_neurons_quantitation,558,Canudas_2000_sections_neurons_quantitation,0.5714285714285714
596,,,,,,
597,[Analysis],631,Laprade_1997_sections_ish_PPE_neurons_quantitation,632,Laprade_1997_sections_nissl_neurons_quantitation,0.5714285714285714
598,,,,,,
599,[Analysis],453,Gomide_2005b_sections_TH_neurons_quantitation,452,Gomide_2005b_sections_OX-42_cells_quantitation,0.5714285714285714
600,,,,,,
601,[Analysis],453,Gomide_2005b_sections_TH_neurons_quantitation,451,Gomide_2005b_sections_GFAP_cells_quantitation,0.5714285714285714
602,,,,,,
603,[Analysis],429,Bowenkamp_2000_adult_sections_TH_neurons_quantitation,277,Harris_1996_fisher_sections_TH_neurons_quantitation,0.5714285714285714
604,,,,,,
605,[Analysis],429,Bowenkamp_2000_adult_sections_TH_neurons_quantitation,278,Harris_1996_lewis_sections_TH_neurons_quantitation,0.5714285714285714
606,,,,,,
607,[Analysis],632,Laprade_1997_sections_nissl_neurons_quantitation,631,Laprade_1997_sections_ish_PPE_neurons_quantitation,0.5714285714285714
608,,,,,,
609,[Analysis],419,Alexi_1996_sections_TH_neurons_quantitation,420,Alexi_1996_sections_calr_neurons_quantitation,0.5714285714285714
610,,,,,,
611,[Analysis],377,Pang_2016_brains_TH_neurons_quantitation,415,Winter_2007_sections_TH_neurons_quantitation,0.5714285714285714
612,,,,,,
613,[Analysis],249,West_1996_mounted_somatostatin_neurons_quantitation,567,Champy_2003_sections_NPY_cells_quantitation,0.5714285714285714
614,,,,,,
615,[Analysis],249,West_1996_mounted_somatostatin_neurons_quantitation,563,Champy_2003_sections_chat_neurons_quantitation,0.5714285714285714
616,,,,,,
617,[Analysis],249,West_1996_mounted_somatostatin_neurons_quantitation,564,Champy_2003_sections_DARRP_neurons_quantitation,0.5714285714285714
618,,,,,,
619,[Analysis],430,Bowenkamp_2000_old_sections_TH_neurons_quantitation,277,Harris_1996_fisher_sections_TH_neurons_quantitation,0.5714285714285714
620,,,,,,
621,[Analysis],430,Bowenkamp_2000_old_sections_TH_neurons_quantitation,278,Harris_1996_lewis_sections_TH_neurons_quantitation,0.5714285714285714
622,,,,,,
623,[Analysis],421,Alexi_1996_sections_calb_neurons_quantitation,419,Alexi_1996_sections_TH_neurons_quantitation,0.5714285714285714
624,,,,,,
625,[Analysis],745,Klenowski_2016_young_slices_MSN_spines_quantitation_core,499,Lawrence_2012_golgi_sections_spines_quantitation,0.5714285714285714
626,,,,,,
627,[Analysis],745,Klenowski_2016_young_slices_MSN_spines_quantitation_core,133,Klenowski_2016_young_slices_MSN_spines_quantitation_shell,0.5714285714285714
628,,,,,,
629,[Analysis],499,Lawrence_2012_golgi_sections_spines_quantitation,745,Klenowski_2016_young_slices_MSN_spines_quantitation_core,0.5714285714285714
630,,,,,,
631,[Analysis],716,Uryu_2001_ultrathin_sym_synapses_quantitation,238,Uryu_1999_ultrathin_sym_synapses_distribution,0.5714285714285714
632,,,,,,
633,[Analysis],716,Uryu_2001_ultrathin_sym_synapses_quantitation,237,Uryu_1999_ultrathin_asym_synapses_distribution,0.5714285714285714
634,,,,,,
635,[Analysis],715,Uryu_2001_ultrathin_asym_synapses_quantitation,238,Uryu_1999_ultrathin_sym_synapses_distribution,0.5714285714285714
636,,,,,,
637,[Analysis],715,Uryu_2001_ultrathin_asym_synapses_quantitation,237,Uryu_1999_ultrathin_asym_synapses_distribution,0.5714285714285714
638,,,,,,
639,[Analysis],326,NMO_Henny_2013_ultrathin_VGAT_terminals_quantitation,324,NMO_Henny_2013_sections_TH_neurons_morphology,0.5714285714285714
640,,,,,,
641,[Analysis],746,Luk_2001_sections_PV_neurons_distribution,652,Luk_2001_sections_PV_neurons_quantitation,0.5833333333333334
642,,,,,,
643,[Analysis],652,Luk_2001_sections_PV_neurons_quantitation,746,Luk_2001_sections_PV_neurons_distribution,0.5833333333333334
644,,,,,,
645,[Analysis],448,Fujiyama_2016_sections_P_boutons_quantitation,467,Koshimizu_2013_sections_lSTN_boutons_quantitation,0.5833333333333334
646,,,,,,
647,[Analysis],448,Fujiyama_2016_sections_P_boutons_quantitation,464,Koshimizu_2013_sections_boutons_quantitation,0.5833333333333334
648,,,,,,
649,[Analysis],448,Fujiyama_2016_sections_P_boutons_quantitation,468,Koshimizu_2013_sections_mSTN_boutons_quantitation,0.5833333333333334
650,,,,,,
651,[Analysis],633,Larsson_2001_sections_ChAT_neurons_quantitation,637,Larsson_2001_sections_PV_neurons_quantitation,0.6
652,,,,,,
653,[Analysis],687,Rodrigues_2001_sections_TH_striatal_boutons_quantitation,481,Rodrigues_2001_sections_TH_neurons_quantitation,0.6
654,,,,,,
655,[Analysis],636,Larsson_2001_sections_p75_neurons_quantitation,637,Larsson_2001_sections_PV_neurons_quantitation,0.6
656,,,,,,
657,[Analysis],547,Andreassen_2000_sections_ppSS_neurons_quantitation,568,Covey_2007_sections_neurons_quantitation,0.6
658,,,,,,
659,[Analysis],713,Uehara-Kunugi_1991_sections_nadph_neurons_quantitation,658,Murata_2003_P10_sections_NADPH_neurons_quantitation,0.6
660,,,,,,
661,[Analysis],713,Uehara-Kunugi_1991_sections_nadph_neurons_quantitation,663,Murata_2003_P35_sections_NADPH_neurons_quantitation,0.6
662,,,,,,
663,[Analysis],713,Uehara-Kunugi_1991_sections_nadph_neurons_quantitation,664,Murata_2003_P5_sections_NADPH_neurons_quantitation,0.6
664,,,,,,
665,[Analysis],635,Larsson_2001_sections_NPY_neurons_quantitation,636,Larsson_2001_sections_p75_neurons_quantitation,0.6
666,,,,,,
667,[Analysis],479,Rodrigues_2001_sections_GFAP_cells_quantitation,451,Gomide_2005b_sections_GFAP_cells_quantitation,0.6
668,,,,,,
669,[Analysis],481,Rodrigues_2001_sections_TH_neurons_quantitation,687,Rodrigues_2001_sections_TH_striatal_boutons_quantitation,0.6
670,,,,,,
671,[Analysis],637,Larsson_2001_sections_PV_neurons_quantitation,636,Larsson_2001_sections_p75_neurons_quantitation,0.6
672,,,,,,
673,[Analysis],561,Chakraborty_2014_sections_spines_quantitation,568,Covey_2007_sections_neurons_quantitation,0.6
674,,,,,,
675,[Analysis],485,Stanic_2004_sections_neurons_quantitation,377,Pang_2016_brains_TH_neurons_quantitation,0.6
676,,,,,,
677,[Analysis],485,Stanic_2004_sections_neurons_quantitation,472,Omelchenko_2016_sections_nissl_neurons_quantitation,0.6
678,,,,,,
679,[Analysis],562,Chakraborty_2014_sections_mushroom_spines_quantitation,568,Covey_2007_sections_neurons_quantitation,0.6
680,,,,,,
681,[Analysis],377,Pang_2016_brains_TH_neurons_quantitation,485,Stanic_2004_sections_neurons_quantitation,0.6
682,,,,,,
683,[Analysis],568,Covey_2007_sections_neurons_quantitation,561,Chakraborty_2014_sections_spines_quantitation,0.6
684,,,,,,
685,[Analysis],638,Larsson_2001_sections_TrkA_neurons_quantitation,636,Larsson_2001_sections_p75_neurons_quantitation,0.6
686,,,,,,
687,[Analysis],634,Larsson_2001_sections_DARPP_neurons_quantitation,635,Larsson_2001_sections_NPY_neurons_quantitation,0.6
688,,,,,,
689,[Analysis],451,Gomide_2005b_sections_GFAP_cells_quantitation,334,Gomide_2005_sections_bgfg_cells_quantitation,0.625
690,,,,,,
691,[Analysis],451,Gomide_2005b_sections_GFAP_cells_quantitation,335,Gomide_2005_sections_s100_cells_quantitation,0.625
692,,,,,,
693,[Analysis],452,Gomide_2005b_sections_OX-42_cells_quantitation,334,Gomide_2005_sections_bgfg_cells_quantitation,0.625
694,,,,,,
695,[Analysis],452,Gomide_2005b_sections_OX-42_cells_quantitation,335,Gomide_2005_sections_s100_cells_quantitation,0.625
696,,,,,,
697,[Analysis],306,Loescher_2006_sections_GABA_neurons_distribution,308,Loescher_2006_sections_GAD65_lightly_neurons_distribution,0.625
698,,,,,,
699,[Analysis],335,Gomide_2005_sections_s100_cells_quantitation,452,Gomide_2005b_sections_OX-42_cells_quantitation,0.625
700,,,,,,
701,[Analysis],335,Gomide_2005_sections_s100_cells_quantitation,451,Gomide_2005b_sections_GFAP_cells_quantitation,0.625
702,,,,,,
703,[Analysis],481,Rodrigues_2001_sections_TH_neurons_quantitation,453,Gomide_2005b_sections_TH_neurons_quantitation,0.625
704,,,,,,
705,[Analysis],719,Yoshikawa_2010_cvneun_sections_cv_neurons_quantitation,722,Yoshikawa_2010_immuno_sections_darpp_neurons_quantitation,0.625
706,,,,,,
707,[Analysis],719,Yoshikawa_2010_cvneun_sections_cv_neurons_quantitation,724,Yoshikawa_2010_immuno_sections_pv_neurons_quantitation,0.625
708,,,,,,
709,[Analysis],599,Echeverry_2004_sections_NOS_neurons_quantitation,611,Gomes_2003_sections_NADPH_neurons_quantitation,0.625
710,,,,,,
711,[Analysis],743,Zoli_1990_sections_GR_neurons_quantitation,268,Zoli_1993_sections_GR_neurons_quantitation,0.625
712,,,,,,
713,[Analysis],612,Gomes_2003_sections_nnos_neurons_quantitation,610,Gomes_2008_sections_nnos_neurons_quantitation,0.625
714,,,,,,
715,[Analysis],612,Gomes_2003_sections_nnos_neurons_quantitation,598,Echeverry_2004_sections_NADPHd_neurons_quantitation,0.625
716,,,,,,
717,[Analysis],677,Roberts_2001_ultrathin_synapses_quantitation,681,Roberts_1995b_ultrathin_synapses_sym_quantitation,0.625
718,,,,,,
719,[Analysis],453,Gomide_2005b_sections_TH_neurons_quantitation,481,Rodrigues_2001_sections_TH_neurons_quantitation,0.625
720,,,,,,
721,[Analysis],334,Gomide_2005_sections_bgfg_cells_quantitation,452,Gomide_2005b_sections_OX-42_cells_quantitation,0.625
722,,,,,,
723,[Analysis],334,Gomide_2005_sections_bgfg_cells_quantitation,451,Gomide_2005b_sections_GFAP_cells_quantitation,0.625
724,,,,,,
725,[Analysis],679,Roberts_2001_ultrathin_synapses_sym_quantitation,681,Roberts_1995b_ultrathin_synapses_sym_quantitation,0.625
726,,,,,,
727,[Analysis],598,Echeverry_2004_sections_NADPHd_neurons_quantitation,612,Gomes_2003_sections_nnos_neurons_quantitation,0.625
728,,,,,,
729,[Analysis],610,Gomes_2008_sections_nnos_neurons_quantitation,612,Gomes_2003_sections_nnos_neurons_quantitation,0.625
730,,,,,,
731,[Analysis],678,Roberts_2001_ultrathin_synapses_asym_quantitation,681,Roberts_1995b_ultrathin_synapses_sym_quantitation,0.625
732,,,,,,
733,[Analysis],611,Gomes_2003_sections_NADPH_neurons_quantitation,599,Echeverry_2004_sections_NOS_neurons_quantitation,0.625
734,,,,,,
735,[Analysis],204,Pickel_1998_sections_NPY_axonterminals_quantitation,134,Klenowski_2016_old_slices_MSN_spines_quantitation,0.625
736,,,,,,
